UseID,TrackID,Score
206869,20502,0.211226587
206869,84528,0.211226587
206869,280897,0.211226587
206869,294744,0.211226587
206869,173316,0.211226587
206869,139002,0.211226587
206870,219283,0.715232241
206870,270633,0.244531842
206870,176639,0.707408675
206870,236674,0.247866105
206870,245918,0.733158833
206870,195944,0.346553447
206872,127061,0.211226587
206872,287568,0.211226587
206872,70431,0.923209675
206872,225319,0.85563125
206872,33807,0.33656356
206872,75040,0.936528149
206873,56779,0.937651289
206873,198890,0.335170026
206873,261450,0.925271189
206873,76512,0.929737142
206873,264746,0.937651289
206873,19840,0.211226587
206874,152626,0.942607591
206874,26772,0.939906313
206874,7596,0.344325826
206874,127013,0.928649352
206874,194393,0.211226587
206874,163464,0.211226587
206876,278312,0.64765743
206876,124221,0.33656356
206876,180634,0.713316404
206876,157537,0.33656356
206876,26716,0.338288341
206876,30281,0.712484651
206877,36734,0.92445616
206877,115964,0.33656356
206877,183265,0.211226587
206877,90031,0.934423187
206877,245995,0.925271189
206877,190163,0.240193547
206879,46842,0.941372742
206879,174622,0.211226587
206879,123428,0.929737142
206879,175144,0.938303552
206879,23103,0.211226587
206879,210455,0.211226587
206881,295417,0.211226587
206881,225414,0.705633641
206881,90184,0.211226587
206881,289212,0.890697822
206881,15876,0.211226587
206881,106602,0.639684697
206883,15641,0.632321423
206883,159369,0.211226587
206883,30271,0.211226587
206883,293332,0.632321423
206883,281459,0.632321423
206883,243020,0.211226587
206888,33163,0.211226587
206888,58453,0.929737142
206888,38879,0.93743739
206888,217557,0.211226587
206888,31358,0.211226587
206888,50334,0.929737142
206889,229818,0.93743739
206889,220024,0.921485405
206889,1795,0.211226587
206889,238240,0.211226587
206889,58813,0.911301813
206889,93197,0.211226587
206895,32052,0.914694397
206895,238220,0.211226587
206895,111208,0.211226587
206895,272859,0.929737142
206895,118370,0.929737142
206895,266181,0.335170026
206896,59743,0.354654388
206896,149497,0.941888303
206896,227347,0.211226587
206896,138591,0.211226587
206896,65150,0.340996218
206896,277868,0.928907073
206900,168329,0.727411993
206900,291708,0.211226587
206900,126862,0.938627923
206900,2518,0.715148025
206900,54876,0.338288341
206900,69078,0.338288341
206903,68265,0.211226587
206903,108935,0.64765743
206903,130606,0.211226587
206903,256132,0.929737142
206903,262478,0.64765743
206903,263909,0.211226587
206907,96424,0.33656356
206907,29297,0.338288341
206907,45733,0.713316404
206907,166209,0.211226587
206907,21151,0.211226587
206907,54371,0.64765743
206909,225212,0.946464667
206909,263890,0.937697667
206909,19192,0.211226587
206909,39213,0.211226587
206909,88605,0.211226587
206909,72875,0.929737142
206912,137645,0.211226587
206912,71059,0.924118915
206912,13065,0.705343672
206912,32601,0.92618043
206912,232699,0.211226587
206912,269171,0.93743739
206917,76964,0.211226587
206917,185348,0.64765743
206917,171901,0.211226587
206917,153606,0.211226587
206917,87193,0.211226587
206917,132076,0.64765743
206922,279223,0.354654388
206922,225225,0.338288341
206922,216817,0.93743739
206922,75829,0.939191523
206922,215788,0.211226587
206922,100664,0.93743739
206924,10400,0.211226587
206924,271774,0.354654388
206924,176242,0.335170026
206924,138379,0.64765743
206924,193934,0.727411993
206924,138272,0.211226587
206927,222314,0.211226587
206927,60175,0.338288341
206927,86094,0.354654388
206927,252559,0.33656356
206927,41351,0.929737142
206927,52855,0.340152754
206930,35669,0.335170026
206930,125820,0.211226587
206930,121931,0.340152754
206930,46756,0.33656356
206930,6302,0.211226587
206930,173488,0.936528149
206932,109424,0.211226587
206932,183720,0.211226587
206932,185456,0.93806819
206932,83513,0.211226587
206932,55219,0.946464667
206932,45210,0.918480181
206938,180476,0.211226587
206938,122233,0.929737142
206938,5566,0.929737142
206938,2794,0.211226587
206938,280711,0.211226587
206938,205438,0.211226587
206939,29228,0.938606908
206939,8229,0.211226587
206939,124387,0.344325826
206939,140770,0.211226587
206939,278660,0.939797442
206939,43336,0.211226587
206941,142918,0.211226587
206941,74142,0.929737142
206941,275881,0.64765743
206941,94066,0.211226587
206941,113829,0.639684697
206941,136909,0.211226587
206943,168313,0.937359902
206943,175211,0.937359902
206943,91475,0.211226587
206943,261844,0.937359902
206943,161403,0.211226587
206943,139588,0.211226587
206953,98454,0.937359902
206953,185152,0.211226587
206953,249638,0.929737142
206953,174880,0.211226587
206953,231629,0.93743739
206953,209992,0.211226587
206954,279759,0.915221543
206954,160120,0.912811028
206954,61335,0.211226587
206954,124188,0.211226587
206954,80346,0.934716456
206954,22991,0.680391267
206964,35594,0.211226587
206964,40586,0.715148025
206964,167173,0.211226587
206964,185650,0.354654388
206964,78961,0.713316404
206964,116493,0.211226587
206965,119772,0.71943926
206965,233107,0.676306052
206965,250175,0.211226587
206965,128465,0.211226587
206965,109393,0.676306052
206965,260514,0.338288341
206966,219395,0.211226587
206966,284142,0.211226587
206966,67942,0.211226587
206966,246777,0.211226587
206966,81819,0.64765743
206966,13765,0.64765743
206968,12646,0.714584426
206968,288733,0.211226587
206968,254625,0.338288341
206968,181408,0.211226587
206968,267135,0.933370979
206968,95277,0.712484651
206969,103911,0.929737142
206969,88858,0.64765743
206969,107708,0.929737142
206969,97179,0.938820807
206969,2952,0.924378729
206969,178370,0.211226587
206971,60913,0.335170026
206971,61298,0.929737142
206971,104463,0.340996218
206971,257185,0.933370979
206971,239063,0.33656356
206971,286329,0.713316404
206978,34824,0.64765743
206978,40240,0.211226587
206978,84969,0.64765743
206978,274808,0.211226587
206978,199166,0.211226587
206978,250601,0.211226587
206979,231295,0.338288341
206979,141446,0.939191523
206979,21392,0.64765743
206979,14769,0.211226587
206979,243931,0.211226587
206979,190294,0.638143046
206981,182055,0.211226587
206981,289249,0.64765743
206981,239957,0.211226587
206981,109643,0.211226587
206981,53517,0.639684697
206981,76282,0.929737142
206985,66593,0.339343098
206985,230811,0.335925036
206985,185213,0.211226587
206985,133601,0.342461413
206985,236750,0.211226587
206985,72878,0.211226587
206987,280913,0.211226587
206987,278454,0.211226587
206987,273225,0.211226587
206987,24992,0.941888303
206987,239604,0.211226587
206987,6428,0.211226587
206989,184756,0.211226587
206989,46016,0.338288341
206989,186376,0.713316404
206989,125831,0.211226587
206989,212418,0.685999309
206989,161072,0.211226587
206991,156392,0.338288341
206991,283814,0.93743739
206991,143355,0.211226587
206991,88160,0.211226587
206991,235754,0.211226587
206991,200166,0.93743739
206993,99054,0.211226587
206993,29228,0.929737142
206993,145316,0.929737142
206993,192211,0.211226587
206993,246049,0.211226587
206993,216497,0.929737142
206996,3324,0.211226587
206996,46063,0.92618043
206996,179502,0.211226587
206996,118642,0.674211038
206996,292079,0.211226587
206996,286863,0.211226587
207001,142143,0.340152754
207001,168682,0.344325826
207001,279367,0.211226587
207001,3458,0.70462455
207001,85428,0.342461413
207001,176676,0.85563125
207003,99683,0.68442092
207003,10727,0.211226587
207003,29848,0.236775485
207003,281086,0.211226587
207003,294181,0.733158833
207003,209840,0.7251861
207006,250639,0.715381408
207006,292480,0.938820807
207006,34824,0.716649429
207006,20564,0.211226587
207006,259770,0.715381408
207006,142900,0.211226587
207007,169586,0.713316404
207007,60760,0.335170026
207007,8669,0.712484651
207007,91752,0.211226587
207007,39447,0.713316404
207007,89403,0.211226587
207008,52313,0.211226587
207008,238633,0.937697667
207008,277360,0.938606908
207008,5120,0.717213029
207008,57334,0.211226587
207008,177355,0.638143046
207010,267804,0.929737142
207010,180860,0.211226587
207010,213132,0.211226587
207010,71117,0.211226587
207010,39439,0.929737142
207010,83669,0.929737142
207013,122251,0.211226587
207013,55303,0.708497192
207013,210682,0.639684697
207013,49944,0.943057821
207013,54157,0.211226587
207013,31487,0.211226587
207014,238486,0.211226587
207014,50911,0.716649429
207014,165318,0.211226587
207014,98818,0.937697667
207014,131887,0.938820807
207014,38540,0.211226587
207015,109499,0.64765743
207015,84938,0.64765743
207015,207890,0.64765743
207015,161640,0.211226587
207015,33997,0.211226587
207015,129022,0.211226587
207021,104422,0.211226587
207021,51034,0.211226587
207021,179429,0.64765743
207021,8229,0.64765743
207021,16870,0.64765743
207021,37161,0.64765743
207028,212853,0.918480181
207028,290150,0.240193547
207028,129095,0.236775485
207028,181634,0.928540017
207028,166525,0.918480181
207028,166636,0.211226587
207029,190154,0.211226587
207029,207021,0.33656356
207029,288580,0.936528149
207029,219934,0.93743739
207029,185211,0.211226587
207029,133940,0.935298388
207031,209371,0.929737142
207031,131453,0.937359902
207031,264668,0.93743739
207031,106597,0.33656356
207031,211324,0.340996218
207031,183138,0.340996218
207038,93092,0.93743739
207038,127078,0.211226587
207038,128145,0.715148025
207038,84494,0.306203066
207038,160239,0.938627923
207038,148978,0.939191523
207041,154286,0.939906313
207041,231206,0.211226587
207041,219330,0.939906313
207041,84802,0.211226587
207041,53138,0.937735927
207041,143258,0.387240485
207048,124109,0.939191523
207048,15398,0.211226587
207048,268974,0.936528149
207048,38282,0.699622182
207048,253358,0.211226587
207048,81061,0.93743739
207049,265545,0.716649429
207049,231566,0.937697667
207049,292619,0.211226587
207049,194630,0.387240485
207049,30853,0.354654388
207049,220,0.717213029
207052,246580,0.941888303
207052,250151,0.211226587
207052,158554,0.211226587
207052,145314,0.941888303
207052,67942,0.335170026
207052,92770,0.335170026
207054,67640,0.938820807
207054,92702,0.211226587
207054,106250,0.638143046
207054,57311,0.939797442
207054,55100,0.939797442
207054,117482,0.211226587
207057,2538,0.566175643
207057,281451,0.918480181
207057,272692,0.211226587
207057,210522,0.211226587
207057,274758,0.927675627
207057,114804,0.64765743
207058,187050,0.335170026
207058,99432,0.257597485
207058,96915,0.671222816
207058,254860,0.671222816
207058,80165,0.661052421
207058,135191,0.671222816
207059,264901,0.211226587
207059,109919,0.937651289
207059,71771,0.211226587
207059,148670,0.925646694
207059,103603,0.340996218
207059,160785,0.937359902
207061,134951,0.236069387
207061,148839,0.929103617
207061,247086,0.917283057
207061,130574,0.338288341
207061,12476,0.676306052
207061,108088,0.669659041
207069,172006,0.211226587
207069,217798,0.211226587
207069,262093,0.929737142
207069,94777,0.929737142
207069,125958,0.211226587
207069,109907,0.929737142
207075,291128,0.936528149
207075,224225,0.211226587
207075,49699,0.929737142
207075,17169,0.211226587
207075,139320,0.712484651
207075,235040,0.211226587
207076,179922,0.211226587
207076,124337,0.211226587
207076,116166,0.937359902
207076,138809,0.331751964
207076,120535,0.703802021
207076,17035,0.937359902
207077,78499,0.211226587
207077,211648,0.64765743
207077,236724,0.211226587
207077,246593,0.211226587
207077,147973,0.211226587
207077,148821,0.929737142
207078,126133,0.713316404
207078,294836,0.715148025
207078,94893,0.340152754
207078,166592,0.712484651
207078,113421,0.714584426
207078,243873,0.354654388
207079,235554,0.68604602
207079,210651,0.211226587
207079,75464,0.236775485
207079,187291,0.929737142
207079,33908,0.635580581
207079,175144,0.914872543
207081,35844,0.211226587
207081,283762,0.211226587
207081,129106,0.211226587
207081,239282,0.33656356
207081,194914,0.211226587
207081,109877,0.929737142
207084,52572,0.705343672
207084,104676,0.937651289
207084,162604,0.340996218
207084,2779,0.211226587
207084,51561,0.340996218
207084,85820,0.93743739
207087,247198,0.387240485
207087,88851,0.387240485
207087,18515,0.211226587
207087,210850,0.929737142
207087,191524,0.638143046
207087,193069,0.712484651
207091,228174,0.929737142
207091,236750,0.939797442
207091,114634,0.929737142
207091,86178,0.211226587
207091,74945,0.211226587
207091,31919,0.211226587
207092,13690,0.211226587
207092,55613,0.64765743
207092,71099,0.211226587
207092,174013,0.211226587
207092,143526,0.211226587
207092,66593,0.331751964
207093,63737,0.705075888
207093,123749,0.879572342
207093,63659,0.211226587
207093,185423,0.211226587
207093,10559,0.211226587
207093,233143,0.93743739
207095,207938,0.295341016
207095,12974,0.211226587
207095,186491,0.927271996
207095,89984,0.929103617
207095,135749,0.71943926
207095,17904,0.211226587
207100,140632,0.211226587
207100,134155,0.211226587
207100,17387,0.211226587
207100,5616,0.211226587
207100,5376,0.211226587
207100,85777,0.638143046
207101,265184,0.929737142
207101,223050,0.211226587
207101,2759,0.929737142
207101,211089,0.211226587
207101,131792,0.211226587
207101,147058,0.929737142
207102,7596,0.211226587
207102,291128,0.936528149
207102,6336,0.934466635
207102,21497,0.211226587
207102,138963,0.702970268
207102,96930,0.211226587
207103,248714,0.929737142
207103,11425,0.211226587
207103,34235,0.211226587
207103,242595,0.211226587
207103,137362,0.929737142
207103,192174,0.929737142
207105,127596,0.211226587
207105,161578,0.211226587
207105,20032,0.929737142
207105,149874,0.211226587
207105,38502,0.936528149
207105,142747,0.929737142
207107,215873,0.211226587
207107,279375,0.929737142
207107,143879,0.929737142
207107,85021,0.929737142
207107,182948,0.211226587
207107,22263,0.211226587
207108,202273,0.211226587
207108,233293,0.937359902
207108,186331,0.338288341
207108,23596,0.211226587
207108,219934,0.706611693
207108,91370,0.33656356
207109,253109,0.244531842
207109,53602,0.934423187
207109,274657,0.211226587
207109,116076,0.934733927
207109,107731,0.236775485
207109,190560,0.934733927
207113,290097,0.211226587
207113,77524,0.916418667
207113,242733,0.211226587
207113,69230,0.916418667
207113,165215,0.211226587
207113,131309,0.211226587
207116,181830,0.929737142
207116,30742,0.639684697
207116,10155,0.211226587
207116,191060,0.918480181
207116,196470,0.211226587
207116,202984,0.211226587
207118,29324,0.939191523
207118,20169,0.211226587
207118,266624,0.64765743
207118,106067,0.929737142
207118,155549,0.211226587
207118,250273,0.705075888
207124,280823,0.211226587
207124,6898,0.211226587
207124,13910,0.929737142
207124,197189,0.929737142
207124,101047,0.211226587
207124,53905,0.211226587
207125,150186,0.335170026
207125,24429,0.33656356
207125,28228,0.64765743
207125,68236,0.705075888
207125,56525,0.715148025
207125,233209,0.211226587
207130,214788,0.211226587
207130,85942,0.64765743
207130,203948,0.338288341
207130,277550,0.211226587
207130,228746,0.929737142
207130,153565,0.211226587
207133,181634,0.713316404
207133,194486,0.211226587
207133,98798,0.929737142
207133,19421,0.93743739
207133,113391,0.93743739
207133,132861,0.211226587
207135,185235,0.713316404
207135,2503,0.340996218
207135,251972,0.211226587
207135,15941,0.354654388
207135,32961,0.338288341
207135,87583,0.938896793
207136,271252,0.682166513
207136,254659,0.340996218
207136,255065,0.211226587
207136,62493,0.714584426
207136,151915,0.211226587
207136,194950,0.331045867
207140,181629,0.64765743
207140,147585,0.211226587
207140,190469,0.929737142
207140,77246,0.937359902
207140,256424,0.33656356
207140,16382,0.211226587
207142,236280,0.708145824
207142,171151,0.929737142
207142,30048,0.338288341
207142,147089,0.211226587
207142,209960,0.708145824
207142,120603,0.335170026
207143,87654,0.211226587
207143,116307,0.713316404
207143,192816,0.937359902
207143,45900,0.211226587
207143,131044,0.211226587
207143,143565,0.713316404
207147,159349,0.33656356
207147,271070,0.338288341
207147,204162,0.929737142
207147,269065,0.936528149
207147,20010,0.211226587
207147,217996,0.33656356
207149,254625,0.940204964
207149,98027,0.941628843
207149,225127,0.707698645
207149,221656,0.929737142
207149,53207,0.211226587
207149,294871,0.211226587
207152,106533,0.34516929
207152,22754,0.938820807
207152,122595,0.34516929
207152,151797,0.939797442
207152,224222,0.638143046
207152,43787,0.34516929
207154,121565,0.211226587
207154,107102,0.929737142
207154,208132,0.929737142
207154,61846,0.211226587
207154,249164,0.929737142
207154,293297,0.211226587
207163,96089,0.211226587
207163,265129,0.335170026
207163,11535,0.938627923
207163,206044,0.936528149
207163,81553,0.211226587
207163,64855,0.939191523
207164,257749,0.939797442
207164,155158,0.938606908
207164,38907,0.211226587
207164,6986,0.211226587
207164,203679,0.938606908
207164,245972,0.211226587
207169,255449,0.939191523
207169,65494,0.211226587
207169,10133,0.938627923
207169,150387,0.929737142
207169,108969,0.211226587
207169,31746,0.335170026
207171,241933,0.211226587
207171,82912,0.211226587
207171,196877,0.211226587
207171,210399,0.211226587
207171,155791,0.211226587
207171,276615,0.211226587
207172,204698,0.211226587
207172,175571,0.211226587
207172,147074,0.935076369
207172,210865,0.34516929
207172,118432,0.929737142
207172,101875,0.937697667
207174,152652,0.211226587
207174,294590,0.929737142
207174,14705,0.335170026
207174,30905,0.354654388
207174,27987,0.916418667
207174,253604,0.705792193
207175,96187,0.211226587
207175,63390,0.211226587
207175,234728,0.914694397
207175,147233,0.211226587
207175,124387,0.929737142
207175,12589,0.211226587
207176,52121,0.211226587
207176,218777,0.929737142
207176,168118,0.918480181
207176,251937,0.211226587
207176,228381,0.211226587
207176,271163,0.918480181
207179,183321,0.354654388
207179,94093,0.705633641
207179,38708,0.939191523
207179,295729,0.936528149
207179,1657,0.340996218
207179,267135,0.338288341
207180,129684,0.211226587
207180,163853,0.929737142
207180,124028,0.211226587
207180,146376,0.639684697
207180,250279,0.211226587
207180,109544,0.211226587
207182,183072,0.918480181
207182,41814,0.64765743
207182,9670,0.211226587
207182,87762,0.211226587
207182,69395,0.938606908
207182,292183,0.929737142
207185,4101,0.34516929
207185,185036,0.733158833
207185,282737,0.211226587
207185,112581,0.709240296
207185,129019,0.717213029
207185,278258,0.34516929
207186,107166,0.331751964
207186,83168,0.211226587
207186,216007,0.211226587
207186,157198,0.354654388
207186,281633,0.354654388
207186,91367,0.354654388
207188,288807,0.211226587
207188,156604,0.938606908
207188,59870,0.938606908
207188,269991,0.715381408
207188,112918,0.339343098
207188,153645,0.34516929
207189,22615,0.387240485
207189,18486,0.718298534
207189,76321,0.925502333
207189,197900,0.939517577
207189,204679,0.342461413
207189,161090,0.939906313
207193,229420,0.211226587
207193,18701,0.211226587
207193,45461,0.211226587
207193,186127,0.211226587
207193,170783,0.211226587
207193,283966,0.211226587
207194,102978,0.331751964
207194,273685,0.937359902
207194,165738,0.937359902
207194,225825,0.211226587
207194,155524,0.937359902
207194,99031,0.338288341
207198,122336,0.33656356
207198,146735,0.340996218
207198,142918,0.211226587
207198,197423,0.929737142
207198,177183,0.211226587
207198,116721,0.936528149
207199,295555,0.93743739
207199,50702,0.712484651
207199,158413,0.33656356
207199,52945,0.93743739
207199,46269,0.211226587
207199,248618,0.338288341
207200,4158,0.33656356
207200,57701,0.211226587
207200,288794,0.211226587
207200,15876,0.929737142
207200,140894,0.929737142
207200,281521,0.914694397
207203,78132,0.929737142
207203,4445,0.211226587
207203,96447,0.64765743
207203,281406,0.64765743
207203,5395,0.211226587
207203,20754,0.211226587
207204,285612,0.211226587
207204,275102,0.939797442
207204,27397,0.339343098
207204,176586,0.211226587
207204,61827,0.566175643
207204,121777,0.928540482
207205,235934,0.344325826
207205,208898,0.718298534
207205,236122,0.733158833
207205,198372,0.263743684
207205,39219,0.211226587
207205,185584,0.211226587
207206,92041,0.211226587
207206,228208,0.927934563
207206,83311,0.257597485
207206,260780,0.939191523
207206,125251,0.937651289
207206,16017,0.33656356
207207,248472,0.929737142
207207,117826,0.211226587
207207,262877,0.64765743
207207,227514,0.211226587
207207,212515,0.638143046
207207,220067,0.916418667
207208,245372,0.64765743
207208,220276,0.632321423
207208,131940,0.211226587
207208,60859,0.638143046
207208,182286,0.638143046
207208,87732,0.64765743
207212,251902,0.937697667
207212,60914,0.64765743
207212,230460,0.288294844
207212,248700,0.929737142
207212,97572,0.937697667
207212,76573,0.211226587
207213,42369,0.881296641
207213,43031,0.335925036
207213,90065,0.211226587
207213,102862,0.918480181
207213,262083,0.946464667
207213,166260,0.211226587
207215,50972,0.638143046
207215,229894,0.64765743
207215,217211,0.211226587
207215,2834,0.211226587
207215,39840,0.64765743
207215,108957,0.639684697
207216,88840,0.727411993
207216,274010,0.708145824
207216,140334,0.715148025
207216,254030,0.340996218
207216,166077,0.211226587
207216,113162,0.211226587
207218,19517,0.705070042
207218,33106,0.715148025
207218,214776,0.338288341
207218,39588,0.354654388
207218,160012,0.713316404
207218,168264,0.335170026
207220,48386,0.211226587
207220,130436,0.211226587
207220,40958,0.211226587
207220,181938,0.211226587
207220,208449,0.211226587
207220,271783,0.211226587
207224,38191,0.211226587
207224,234047,0.929737142
207224,270166,0.929737142
207224,42472,0.211226587
207224,238559,0.937697667
207224,212242,0.211226587
207225,239775,0.938820807
207225,211834,0.211226587
207225,179000,0.929737142
207225,238541,0.211226587
207225,230811,0.335925036
207225,59887,0.346553447
207227,271252,0.342461413
207227,163853,0.342461413
207227,171248,0.211226587
207227,146288,0.342461413
207227,31358,0.344325826
207227,84196,0.305481825
207229,8225,0.211226587
207229,147903,0.344325826
207229,290695,0.929737142
207229,3295,0.715148025
207229,243261,0.211226587
207229,26121,0.638143046
207230,164912,0.64765743
207230,158665,0.335170026
207230,74817,0.211226587
207230,63674,0.69906218
207230,31440,0.211226587
207230,1114,0.211226587
207231,107498,0.727411993
207231,258801,0.211226587
207231,170280,0.211226587
207231,97066,0.939191523
207231,226201,0.939191523
207231,255027,0.211226587
207232,206582,0.705075888
207232,76222,0.705343672
207232,38168,0.707175292
207232,144499,0.705343672
207232,74397,0.715148025
207232,234691,0.340996218
207233,37856,0.339343098
207233,76685,0.717213029
207233,133950,0.211226587
207233,26561,0.717213029
207233,103415,0.211226587
207233,147061,0.717213029
207234,117482,0.938820807
207234,146842,0.240193547
207234,257988,0.240193547
207234,155727,0.244531842
207234,267824,0.717213029
207234,135987,0.733158833
207235,279246,0.340996218
207235,128608,0.211226587
207235,92901,0.340996218
207235,41950,0.929737142
207235,67782,0.929737142
207235,93327,0.632321423
207240,244732,0.211226587
207240,121473,0.211226587
207240,94007,0.929737142
207240,119294,0.211226587
207240,234891,0.929737142
207240,56811,0.929737142
207241,212004,0.211226587
207241,256008,0.929737142
207241,87491,0.211226587
207241,259824,0.211226587
207241,282423,0.929737142
207241,46242,0.340996218
207244,274016,0.717213029
207244,4313,0.211226587
207244,124246,0.717213029
207244,207449,0.211226587
207244,295116,0.211226587
207244,273256,0.938820807
207247,118738,0.211226587
207247,263044,0.632321423
207247,173588,0.914694397
207247,174387,0.929737142
207247,204679,0.211226587
207247,246720,0.335170026
207250,45297,0.211226587
207250,209629,0.211226587
207250,207604,0.340996218
207250,68206,0.340996218
207250,233420,0.727411993
207250,259039,0.715148025
207260,204162,0.939191523
207260,254625,0.926394329
207260,241486,0.929737142
207260,156008,0.211226587
207260,240537,0.211226587
207260,22808,0.240193547
207266,295555,0.284876782
207266,27412,0.211226587
207266,86266,0.288294844
207266,260451,0.680779495
207266,72969,0.672150751
207266,245548,0.638143046
207267,174347,0.939906313
207267,30531,0.929737142
207267,133065,0.211226587
207267,240753,0.64765743
207267,161423,0.211226587
207267,221232,0.211226587
207268,55250,0.335170026
207268,238906,0.211226587
207268,114634,0.211226587
207268,91716,0.211226587
207268,66741,0.713316404
207268,252250,0.338288341
207272,291784,0.211226587
207272,213641,0.929737142
207272,116752,0.211226587
207272,257913,0.211226587
207272,216055,0.929737142
207272,186127,0.929737142
207277,273374,0.717213029
207277,65378,0.34516929
207277,23077,0.929737142
207277,220780,0.211226587
207277,282923,0.211226587
207277,42270,0.288294844
207280,163127,0.341214051
207280,24631,0.211226587
207280,257360,0.211226587
207280,116055,0.64765743
207280,269227,0.717213029
207280,252312,0.720484252
207282,58360,0.338288341
207282,80992,0.33656356
207282,244657,0.338288341
207282,234884,0.340996218
207282,230019,0.211226587
207282,150181,0.211226587
207283,12076,0.703802021
207283,13868,0.340996218
207283,268142,0.387240485
207283,219640,0.338288341
207283,290757,0.340152754
207283,123463,0.211226587
207287,102449,0.211226587
207287,211217,0.33656356
207287,156387,0.898320583
207287,188925,0.33656356
207287,64918,0.340996218
207287,207942,0.211226587
207290,81316,0.257597485
207290,126615,0.938606908
207290,146699,0.257597485
207290,218085,0.211226587
207290,283698,0.939797442
207290,26483,0.638143046
207295,20280,0.713316404
207295,293108,0.93743739
207295,220506,0.354654388
207295,185456,0.938736794
207295,173979,0.211226587
207295,183872,0.713316404
207299,216747,0.211226587
207299,146641,0.211226587
207299,115095,0.64765743
207299,4279,0.211226587
207299,10628,0.211226587
207299,201673,0.64765743
207301,86430,0.938736794
207301,35669,0.211226587
207301,125465,0.211226587
207301,134160,0.713316404
207301,196784,0.211226587
207301,269227,0.933370979
207302,195798,0.294497552
207302,13007,0.638460841
207302,203948,0.307869198
207302,210720,0.338288341
207302,78249,0.929737142
207302,113776,0.68442092
207303,173818,0.211226587
207303,281815,0.211226587
207303,160012,0.211226587
207303,167192,0.211226587
207303,167916,0.211226587
207303,27929,0.211226587
207304,113005,0.929737142
207304,41336,0.921461243
207304,236914,0.211226587
207304,210263,0.929737142
207304,37269,0.211226587
207304,79396,0.211226587
207318,236365,0.211226587
207318,281079,0.211226587
207318,231166,0.211226587
207318,48055,0.211226587
207318,72875,0.211226587
207318,65451,0.211226587
207319,94531,0.335170026
207319,119294,0.340996218
207319,197997,0.938627923
207319,275574,0.211226587
207319,43489,0.211226587
207319,121931,0.938627923
207321,158701,0.933370979
207321,210564,0.211226587
207321,79131,0.64765743
207321,36267,0.717897609
207321,125926,0.93743739
207321,219476,0.211226587
207322,104553,0.211226587
207322,20124,0.929737142
207322,186149,0.92445616
207322,30742,0.335170026
207322,252127,0.64765743
207322,157092,0.211226587
207323,275177,0.211226587
207323,192439,0.211226587
207323,227657,0.211226587
207323,21454,0.929737142
207323,210679,0.64765743
207323,218715,0.639684697
207330,225959,0.211226587
207330,77871,0.211226587
207330,210830,0.211226587
207330,168028,0.632321423
207330,19027,0.929737142
207330,131694,0.211226587
207337,171317,0.211226587
207337,265666,0.211226587
207337,94579,0.211226587
207337,99141,0.211226587
207337,153018,0.211226587
207337,177409,0.211226587
207342,156446,0.338288341
207342,102495,0.713316404
207342,195223,0.713316404
207342,223332,0.335170026
207342,170255,0.211226587
207342,254008,0.705075888
207343,74650,0.929737142
207343,77684,0.929737142
207343,39577,0.929737142
207343,173500,0.211226587
207343,61975,0.211226587
207343,264496,0.64765743
207345,119470,0.211226587
207345,286863,0.211226587
207345,128855,0.632321423
207345,80308,0.632321423
207345,69797,0.211226587
207345,275589,0.929737142
207347,272432,0.705035271
207347,231220,0.939797442
207347,100291,0.211226587
207347,31769,0.211226587
207347,210733,0.639684697
207347,174387,0.211226587
207348,177116,0.211226587
207348,203487,0.211226587
207348,270469,0.211226587
207348,200166,0.64765743
207348,176639,0.64765743
207348,263727,0.64765743
207353,187418,0.929737142
207353,94579,0.929737142
207353,224351,0.211226587
207353,235754,0.929737142
207353,188174,0.211226587
207353,268454,0.211226587
207356,38990,0.918480181
207356,46756,0.918480181
207356,163682,0.211226587
207356,77055,0.211226587
207356,89740,0.929737142
207356,200907,0.211226587
207359,139253,0.340996218
207359,94381,0.929737142
207359,146361,0.211226587
207359,69236,0.33656356
207359,243829,0.935207706
207359,31668,0.340736632
207360,210791,0.354654388
207360,93839,0.211226587
207360,166203,0.712484651
207360,166695,0.33656356
207360,47008,0.211226587
207360,88885,0.211226587
207362,147576,0.335170026
207362,129467,0.929737142
207362,267135,0.211226587
207362,143565,0.937359902
207362,175661,0.211226587
207362,190154,0.929737142
207363,227005,0.211226587
207363,179788,0.211226587
207363,124029,0.918480181
207363,56786,0.211226587
207363,158666,0.929737142
207363,261910,0.211226587
207371,246521,0.929737142
207371,89516,0.211226587
207371,114120,0.707175292
207371,145011,0.211226587
207371,248356,0.211226587
207371,200720,0.939191523
207372,254382,0.211226587
207372,17645,0.211226587
207372,254008,0.211226587
207372,183204,0.717213029
207372,215325,0.211226587
207372,259598,0.727411993
207374,27797,0.295341016
207374,165368,0.716649429
207374,21498,0.929737142
207374,269939,0.26789068
207374,144693,0.295341016
207374,129607,0.312275159
207379,158015,0.929737142
207379,83093,0.211226587
207379,210399,0.64765743
207379,119664,0.211226587
207379,169538,0.929737142
207379,21593,0.211226587
207386,181941,0.211226587
207386,21398,0.929737142
207386,165145,0.211226587
207386,42927,0.211226587
207386,124029,0.211226587
207386,114482,0.64765743
207393,152391,0.929737142
207393,25297,0.638143046
207393,120535,0.211226587
207393,223164,0.929737142
207393,56525,0.211226587
207393,30466,0.929737142
207395,138611,0.211226587
