,UserID,TrackID,Score
19909,208023,275379,0.0
19910,208023,123622,0.0
19911,208023,197941,0.0
19912,208023,96488,1.0
19913,208023,185456,1.0
19914,208024,287723,1.0
19915,208024,188159,0.0
19916,208024,168253,1.0
19917,208024,241981,0.0
19918,208024,69220,1.0
19919,208024,192488,0.0
19920,208025,177373,0.0
19921,208025,160239,1.0
19922,208025,59211,0.0
19923,208025,17184,1.0
19924,208025,275371,0.0
19925,208025,122020,1.0
19926,208026,83820,0.0
19927,208026,262985,0.0
19928,208026,84045,0.0
19929,208026,295904,1.0
19930,208026,108142,1.0
19931,208026,228218,1.0
19932,208027,273659,0.0
19933,208027,197273,0.0
19934,208027,123161,0.0
19935,208027,234432,1.0
19936,208027,43564,1.0
19937,208027,134456,1.0
19938,208028,198890,1.0
19939,208028,294598,0.0
19940,208028,25840,0.0
19941,208028,219685,0.0
19942,208028,42375,1.0
19943,208028,136274,1.0
19944,208029,209763,0.0
19945,208029,219726,0.0
19946,208029,227397,0.0
19947,208029,185584,1.0
19948,208029,18486,1.0
19949,208029,54636,1.0
19950,208032,96657,1.0
19951,208032,33931,0.0
19952,208032,84824,0.0
19953,208032,17173,1.0
19954,208032,124109,1.0
19955,208032,287782,0.0
19956,208033,249328,0.0
19957,208033,105563,0.0
19958,208033,104145,0.0
19959,208033,50484,1.0
19960,208033,55359,1.0
19961,208033,30784,1.0
19962,208035,275729,0.0
19963,208035,139921,1.0
19964,208035,194304,1.0
19965,208035,80129,0.0
19966,208035,254680,0.0
19967,208035,247607,1.0
19968,208037,5718,1.0
19969,208037,65511,0.0
19970,208037,60316,1.0
19971,208037,163665,0.0
19972,208037,141247,0.0
19973,208037,69386,1.0
19974,208038,122044,1.0
19975,208038,79362,0.0
19976,208038,80308,0.0
19977,208038,110119,1.0
19978,208038,139654,0.0
19979,208038,227606,1.0
19980,208041,53085,1.0
19981,208041,12010,0.0
19982,208041,82308,0.0
19983,208041,46756,0.0
19984,208041,36934,1.0
19985,208041,275385,1.0
19986,208044,64059,1.0
19987,208044,273219,1.0
19988,208044,66464,1.0
19989,208044,288807,0.0
19990,208044,634,0.0
19991,208044,267870,0.0
19992,208045,268668,0.0
19993,208045,156915,0.0
19994,208045,272290,1.0
19995,208045,34456,0.0
19996,208045,83560,1.0
19997,208045,115646,1.0
19998,208046,191995,1.0
19999,208046,96630,0.0
20000,208046,282050,1.0
20001,208046,90143,0.0
20002,208046,69926,1.0
20003,208046,240094,0.0
20004,208052,291102,0.0
20005,208052,251366,1.0
20006,208052,109818,0.0
20007,208052,9487,1.0
20008,208052,31761,1.0
20009,208052,183431,0.0
20010,208053,79697,1.0
20011,208053,123341,1.0
20012,208053,276615,1.0
20013,208053,134099,0.0
20014,208053,16075,0.0
20015,208053,173161,0.0
20016,208054,203711,0.0
20017,208054,230358,1.0
20018,208054,32,1.0
20019,208054,182827,1.0
20020,208054,283420,0.0
20021,208054,181850,0.0
20022,208055,185584,1.0
20023,208055,277776,0.0
20024,208055,7180,0.0
20025,208055,164658,1.0
20026,208055,108796,0.0
20027,208055,66292,1.0
20028,208057,22143,1.0
20029,208057,178350,0.0
20030,208057,77086,0.0
20031,208057,272781,1.0
20032,208057,283906,1.0
20033,208057,207446,0.0
20034,208058,89813,0.0
20035,208058,294762,1.0
20036,208058,179499,0.0
20037,208058,295149,0.0
20038,208058,30769,1.0
20039,208058,212973,1.0
20040,208060,229822,0.0
20041,208060,66741,1.0
20042,208060,180634,0.0
20043,208060,260574,1.0
20044,208060,100398,0.0
20045,208060,41564,1.0
20046,208064,264826,0.0
20047,208064,177642,1.0
20048,208064,201681,0.0
20049,208064,232699,1.0
20050,208064,191783,1.0
20051,208064,236135,0.0
20052,208065,143081,0.0
20053,208065,52160,1.0
20054,208065,209370,0.0
20055,208065,158554,0.0
20056,208065,104740,1.0
20057,208065,165663,1.0
20058,208066,50974,0.0
20059,208066,189651,1.0
20060,208066,146126,0.0
20061,208066,286920,1.0
20062,208066,126889,0.0
20063,208066,21911,1.0
20064,208069,21059,1.0
20065,208069,244768,1.0
20066,208069,133603,0.0
20067,208069,141772,1.0
20068,208069,101747,0.0
20069,208069,12931,0.0
20070,208071,98748,1.0
20071,208071,246118,0.0
20072,208071,161474,1.0
20073,208071,106751,1.0
20074,208071,72517,0.0
20075,208071,250520,0.0
20076,208074,97522,1.0
20077,208074,255065,1.0
20078,208074,243789,0.0
20079,208074,112760,1.0
20080,208074,88672,0.0
20081,208074,134510,0.0
20082,208078,291134,1.0
20083,208078,27090,0.0
20084,208078,235716,0.0
20085,208078,13469,1.0
20086,208078,90722,0.0
20087,208078,37384,1.0
20088,208080,217950,1.0
20089,208080,274758,1.0
20090,208080,30405,0.0
20091,208080,16672,0.0
20092,208080,240214,0.0
20093,208080,211132,1.0
20094,208081,54217,0.0
20095,208081,191911,1.0
20096,208081,215834,1.0
20097,208081,288743,0.0
20098,208081,69230,1.0
20099,208081,244850,0.0
20100,208091,107344,0.0
20101,208091,93808,0.0
20102,208091,134160,1.0
20103,208091,146263,0.0
20104,208091,125266,1.0
20105,208091,53385,1.0
20106,208093,473,1.0
20107,208093,263595,0.0
20108,208093,225494,1.0
20109,208093,259598,0.0
20110,208093,32816,0.0
20111,208093,260930,1.0
20112,208097,92035,0.0
20113,208097,268936,0.0
20114,208097,15109,1.0
20115,208097,208761,1.0
20116,208097,261464,0.0
20117,208097,185423,1.0
20118,208098,172255,0.0
20119,208098,106788,1.0
20120,208098,147619,1.0
20121,208098,163568,0.0
20122,208098,140144,0.0
20123,208098,264668,1.0
20124,208099,183204,1.0
20125,208099,81817,0.0
20126,208099,130416,0.0
20127,208099,248267,1.0
20128,208099,110001,1.0
20129,208099,230857,0.0
20130,208103,265337,1.0
20131,208103,215335,0.0
20132,208103,86521,0.0
20133,208103,227705,1.0
20134,208103,179970,1.0
20135,208103,232242,0.0
20136,208105,192213,0.0
20137,208105,206930,1.0
20138,208105,117572,0.0
20139,208105,223454,0.0
20140,208105,248267,1.0
20141,208105,35571,1.0
20142,208107,19411,0.0
20143,208107,151926,0.0
20144,208107,180819,1.0
20145,208107,11696,0.0
20146,208107,260158,1.0
20147,208107,256385,1.0
20148,208109,12365,1.0
20149,208109,25866,0.0
20150,208109,110738,0.0
20151,208109,180947,1.0
20152,208109,80129,1.0
20153,208109,254099,0.0
20154,208111,100621,0.0
20155,208111,1974,0.0
20156,208111,115095,1.0
20157,208111,72875,1.0
20158,208111,147585,1.0
20159,208111,210263,0.0
20160,208113,50089,0.0
20161,208113,73043,0.0
20162,208113,10062,0.0
20163,208113,281016,1.0
20164,208113,146507,1.0
20165,208113,181878,1.0
20166,208115,245668,0.0
20167,208115,181994,0.0
20168,208115,183497,0.0
20169,208115,228981,1.0
20170,208115,70932,1.0
20171,208115,33445,1.0
20172,208117,105788,0.0
20173,208117,223165,0.0
20174,208117,237561,0.0
20175,208117,261743,1.0
20176,208117,176916,1.0
20177,208117,48189,1.0
20178,208121,16423,1.0
20179,208121,92759,0.0
20180,208121,182388,1.0
20181,208121,231872,1.0
20182,208121,222818,0.0
20183,208121,283426,0.0
20184,208122,244756,0.0
20185,208122,110556,1.0
20186,208122,230677,1.0
20187,208122,255924,1.0
20188,208122,260036,0.0
20189,208122,124297,0.0
20190,208123,166240,1.0
20191,208123,191635,0.0
20192,208123,271488,1.0
20193,208123,277360,0.0
20194,208123,106094,1.0
20195,208123,294233,0.0
20196,208129,152798,0.0
20197,208129,181135,1.0
20198,208129,247218,0.0
20199,208129,52855,1.0
20200,208129,207455,0.0
20201,208129,285347,1.0
20202,208132,252312,1.0
20203,208132,153308,0.0
20204,208132,104207,0.0
20205,208132,20096,1.0
20206,208132,73637,1.0
20207,208132,14656,0.0
20208,208133,198001,0.0
20209,208133,78316,0.0
20210,208133,267297,0.0
20211,208133,145039,1.0
20212,208133,294724,1.0
20213,208133,108780,1.0
20214,208134,63738,0.0
20215,208134,185946,1.0
20216,208134,262059,1.0
20217,208134,162181,0.0
20218,208134,183519,1.0
20219,208134,82931,0.0
20220,208136,69271,0.0
20221,208136,287293,0.0
20222,208136,171706,1.0
20223,208136,228679,0.0
20224,208136,181543,1.0
20225,208136,151595,1.0
20226,208138,81024,1.0
20227,208138,102209,0.0
20228,208138,207923,0.0
20229,208138,30000,0.0
20230,208138,19827,1.0
20231,208138,271794,1.0
20232,208141,290496,1.0
20233,208141,234652,0.0
20234,208141,118170,0.0
20235,208141,231390,0.0
20236,208141,20206,1.0
20237,208141,239304,1.0
20238,208142,93313,0.0
20239,208142,74320,0.0
20240,208142,218750,0.0
20241,208142,288322,1.0
20242,208142,13487,1.0
20243,208142,269759,1.0
20244,208143,218206,0.0
20245,208143,104928,1.0
20246,208143,10445,1.0
20247,208143,235673,0.0
20248,208143,125958,0.0
20249,208143,35555,1.0
20250,208148,175495,0.0
20251,208148,249827,1.0
20252,208148,167683,0.0
20253,208148,161094,0.0
20254,208148,206819,1.0
20255,208148,129967,1.0
20256,208151,23341,0.0
20257,208151,30451,0.0
20258,208151,51145,1.0
20259,208151,174143,0.0
20260,208151,255048,1.0
20261,208151,129684,1.0
20262,208152,120535,1.0
20263,208152,204679,1.0
20264,208152,149993,0.0
20265,208152,232937,0.0
20266,208152,226675,0.0
20267,208152,170331,1.0
20268,208153,148132,0.0
20269,208153,260905,1.0
20270,208153,122251,1.0
20271,208153,73557,0.0
20272,208153,189459,0.0
20273,208153,263280,1.0
20274,208154,80572,0.0
20275,208154,25371,0.0
20276,208154,83086,0.0
20277,208154,17882,1.0
20278,208154,61145,1.0
20279,208154,235159,1.0
20280,208158,49832,0.0
20281,208158,5216,0.0
20282,208158,39763,1.0
20283,208158,22466,0.0
20284,208158,255645,1.0
20285,208158,213415,1.0
20286,208159,127024,1.0
20287,208159,120246,1.0
20288,208159,157968,0.0
20289,208159,149623,0.0
20290,208159,159035,1.0
20291,208159,166959,0.0
20292,208162,84014,0.0
20293,208162,62425,1.0
20294,208162,162683,0.0
20295,208162,259768,1.0
20296,208162,17033,1.0
20297,208162,257644,0.0
20298,208163,80916,0.0
20299,208163,187573,1.0
20300,208163,36641,1.0
20301,208163,133906,1.0
20302,208163,210387,0.0
20303,208163,137037,0.0
20304,208164,116478,0.0
20305,208164,187994,0.0
20306,208164,42708,1.0
20307,208164,247654,1.0
20308,208164,13991,1.0
20309,208164,217837,0.0
20310,208165,199807,0.0
20311,208165,109907,0.0
20312,208165,145624,0.0
20313,208165,45340,1.0
20314,208165,68183,1.0
20315,208165,239282,1.0
20316,208168,3878,0.0
20317,208168,20206,0.0
20318,208168,138192,0.0
20319,208168,133594,1.0
20320,208168,110556,1.0
20321,208168,1779,1.0
20322,208173,71059,0.0
20323,208173,204755,0.0
20324,208173,77152,0.0
20325,208173,87451,1.0
20326,208173,88362,1.0
20327,208173,242619,1.0
20328,208176,28862,0.0
20329,208176,238508,1.0
20330,208176,54419,1.0
20331,208176,162036,1.0
20332,208176,77434,0.0
20333,208176,265554,0.0
20334,208177,201673,0.0
20335,208177,48819,0.0
20336,208177,97396,1.0
20337,208177,155,1.0
20338,208177,17882,1.0
20339,208177,175928,0.0
20340,208179,44927,1.0
20341,208179,225174,1.0
20342,208179,152626,1.0
20343,208179,282208,0.0
20344,208179,183431,0.0
20345,208179,129656,0.0
20346,208180,122638,1.0
20347,208180,55302,1.0
20348,208180,136010,1.0
20349,208180,82931,0.0
20350,208180,237429,0.0
20351,208180,96327,0.0
20352,208182,40041,1.0
20353,208182,94007,1.0
20354,208182,270515,1.0
20355,208182,91019,0.0
20356,208182,109546,0.0
20357,208182,118738,0.0
20358,208183,47084,1.0
20359,208183,3413,1.0
20360,208183,268917,1.0
20361,208183,73180,0.0
20362,208183,87606,0.0
20363,208183,82535,0.0
20364,208186,285070,1.0
20365,208186,102017,0.0
20366,208186,23922,0.0
20367,208186,89099,1.0
20368,208186,133764,1.0
20369,208186,227756,0.0
20370,208190,12927,0.0
20371,208190,15821,1.0
20372,208190,142851,1.0
20373,208190,5869,0.0
20374,208190,46091,1.0
20375,208190,202351,0.0
20376,208191,37603,1.0
20377,208191,49319,1.0
20378,208191,197553,0.0
20379,208191,295225,0.0
20380,208191,5030,0.0
20381,208191,172984,1.0
20382,208195,16947,0.0
20383,208195,216902,0.0
20384,208195,253355,1.0
20385,208195,206256,1.0
20386,208195,124631,1.0
20387,208195,244850,0.0
20388,208197,36934,1.0
20389,208197,76729,1.0
20390,208197,15187,1.0
20391,208197,228117,0.0
20392,208197,17155,0.0
20393,208197,228775,0.0
20394,208199,170482,0.0
20395,208199,4026,1.0
20396,208199,89403,1.0
20397,208199,109,0.0
20398,208199,133123,0.0
20399,208199,123232,1.0
20400,208202,7177,0.0
20401,208202,157702,0.0
20402,208202,52855,1.0
20403,208202,50515,0.0
20404,208202,268917,1.0
20405,208202,148858,1.0
20406,208203,185565,0.0
20407,208203,165626,0.0
20408,208203,210076,0.0
20409,208203,208159,1.0
20410,208203,26532,1.0
20411,208203,161474,1.0
20412,208207,270672,0.0
20413,208207,177881,0.0
20414,208207,235716,1.0
20415,208207,258655,1.0
20416,208207,164591,0.0
20417,208207,38889,1.0
20418,208209,28837,0.0
20419,208209,43391,0.0
20420,208209,114547,1.0
20421,208209,172745,0.0
20422,208209,205918,1.0
20423,208209,257420,1.0
20424,208210,162942,0.0
20425,208210,134774,0.0
20426,208210,266150,0.0
20427,208210,185828,1.0
20428,208210,178596,1.0
20429,208210,255988,1.0
20430,208211,194950,0.0
20431,208211,249673,0.0
20432,208211,284196,0.0
20433,208211,124899,1.0
20434,208211,209937,1.0
20435,208211,94147,1.0
20436,208212,157802,0.0
20437,208212,9390,1.0
20438,208212,61839,0.0
20439,208212,175800,1.0
20440,208212,121226,0.0
20441,208212,15429,1.0
20442,208213,252711,1.0
20443,208213,24607,0.0
20444,208213,24418,1.0
20445,208213,111719,0.0
20446,208213,261850,0.0
20447,208213,200186,1.0
20448,208218,137850,1.0
20449,208218,194553,0.0
20450,208218,152008,0.0
20451,208218,107247,0.0
20452,208218,90834,1.0
20453,208218,36786,1.0
20454,208220,27929,1.0
20455,208220,243378,0.0
20456,208220,248952,1.0
20457,208220,66796,0.0
20458,208220,171373,1.0
20459,208220,225847,0.0
20460,208224,252656,0.0
20461,208224,253628,0.0
20462,208224,221867,1.0
20463,208224,9823,1.0
20464,208224,157309,1.0
20465,208224,33065,0.0
20466,208225,223658,1.0
20467,208225,270544,0.0
20468,208225,201487,0.0
20469,208225,267076,1.0
20470,208225,259912,0.0
20471,208225,23323,1.0
20472,208230,79542,1.0
20473,208230,155114,0.0
20474,208230,88231,1.0
20475,208230,90178,0.0
20476,208230,183310,0.0
20477,208230,107420,1.0
20478,208234,84099,0.0
20479,208234,160121,1.0
20480,208234,252021,1.0
20481,208234,124569,0.0
20482,208234,30023,1.0
20483,208234,230811,0.0
20484,208237,83873,1.0
20485,208237,3632,0.0
20486,208237,203129,1.0
20487,208237,128114,1.0
20488,208237,160030,0.0
20489,208237,101193,0.0
20490,208238,96407,1.0
20491,208238,203787,0.0
20492,208238,262854,1.0
20493,208238,244657,0.0
20494,208238,266703,1.0
20495,208238,98305,0.0
20496,208240,165338,0.0
20497,208240,221248,1.0
20498,208240,200468,0.0
20499,208240,55049,0.0
20500,208240,139135,1.0
20501,208240,292590,1.0
20502,208241,131453,1.0
20503,208241,112211,1.0
20504,208241,227294,0.0
20505,208241,93036,0.0
20506,208241,4214,0.0
20507,208241,85914,1.0
20508,208246,281373,0.0
20509,208246,37827,1.0
20510,208246,195566,0.0
20511,208246,262804,0.0
20512,208246,100076,1.0
20513,208246,290158,1.0
20514,208247,281844,1.0
20515,208247,149337,0.0
20516,208247,132698,0.0
20517,208247,169580,1.0
20518,208247,24631,1.0
20519,208247,55769,0.0
20520,208248,9464,1.0
20521,208248,183307,1.0
20522,208248,82112,0.0
20523,208248,96024,0.0
20524,208248,256922,1.0
20525,208248,236044,0.0
20526,208249,66330,0.0
20527,208249,97913,0.0
20528,208249,107923,1.0
20529,208249,19596,0.0
20530,208249,287718,1.0
20531,208249,276615,1.0
20532,208253,279396,0.0
20533,208253,277142,0.0
20534,208253,148001,0.0
20535,208253,27427,1.0
20536,208253,279952,1.0
20537,208253,153822,1.0
20538,208257,156579,0.0
20539,208257,118998,1.0
20540,208257,12766,1.0
20541,208257,276276,0.0
20542,208257,109487,0.0
20543,208257,9758,1.0
20544,208258,56100,1.0
20545,208258,204836,0.0
20546,208258,287582,1.0
20547,208258,7034,1.0
20548,208258,75157,0.0
20549,208258,226439,0.0
20550,208265,30234,1.0
20551,208265,206538,1.0
20552,208265,130606,0.0
20553,208265,284554,0.0
20554,208265,113135,1.0
20555,208265,7260,0.0
20556,208266,250817,1.0
20557,208266,231685,0.0
20558,208266,188639,0.0
20559,208266,131,0.0
20560,208266,99175,1.0
20561,208266,291782,1.0
20562,208268,190067,0.0
20563,208268,136149,1.0
20564,208268,14162,1.0
20565,208268,20462,1.0
20566,208268,171253,0.0
20567,208268,195634,0.0
20568,208269,137131,1.0
20569,208269,287260,0.0
20570,208269,137085,1.0
20571,208269,152434,1.0
20572,208269,134798,0.0
20573,208269,26636,0.0
20574,208270,25107,1.0
20575,208270,30477,0.0
20576,208270,88927,0.0
20577,208270,262670,1.0
20578,208270,105828,0.0
20579,208270,140802,1.0
20580,208271,90992,0.0
20581,208271,285194,1.0
20582,208271,144344,0.0
20583,208271,162286,1.0
20584,208271,270831,0.0
20585,208271,114331,1.0
20586,208273,269846,0.0
20587,208273,185148,1.0
20588,208273,85385,0.0
20589,208273,106291,0.0
20590,208273,70188,1.0
20591,208273,281113,1.0
20592,208278,277530,1.0
20593,208278,250816,0.0
20594,208278,228671,1.0
20595,208278,210682,0.0
20596,208278,87732,1.0
20597,208278,124301,0.0
20598,208279,271488,1.0
20599,208279,273185,0.0
20600,208279,208113,0.0
20601,208279,253333,0.0
20602,208279,268974,1.0
20603,208279,29189,1.0
20604,208280,138089,0.0
20605,208280,133855,0.0
20606,208280,34152,1.0
20607,208280,227697,0.0
20608,208280,80075,1.0
20609,208280,111014,1.0
20610,208282,56407,1.0
20611,208282,17790,0.0
20612,208282,263712,1.0
20613,208282,65707,1.0
20614,208282,159637,0.0
20615,208282,156913,0.0
20616,208284,234891,1.0
20617,208284,277583,0.0
20618,208284,160977,0.0
20619,208284,263719,1.0
20620,208284,31836,1.0
20621,208284,86769,0.0
20622,208286,20895,1.0
20623,208286,102412,0.0
20624,208286,67388,0.0
20625,208286,51539,1.0
20626,208286,90931,0.0
20627,208286,123232,1.0
20628,208287,261128,1.0
20629,208287,275805,0.0
20630,208287,272983,0.0
20631,208287,138137,0.0
20632,208287,112193,1.0
20633,208287,236618,1.0
20634,208290,139033,0.0
20635,208290,122097,1.0
20636,208290,102349,0.0
20637,208290,150712,1.0
20638,208290,183723,0.0
20639,208290,56437,1.0
20640,208294,50112,1.0
20641,208294,83993,0.0
20642,208294,225974,0.0
20643,208294,131537,0.0
20644,208294,144478,1.0
20645,208294,243554,1.0
20646,208298,37688,0.0
20647,208298,150766,1.0
20648,208298,284564,1.0
20649,208298,191169,0.0
20650,208298,35752,1.0
20651,208298,54559,0.0
20652,208300,67772,1.0
20653,208300,95460,0.0
20654,208300,275223,1.0
20655,208300,86920,1.0
20656,208300,141921,0.0
20657,208300,262192,0.0
20658,208302,227732,1.0
20659,208302,1471,0.0
20660,208302,274333,1.0
20661,208302,211834,0.0
20662,208302,190154,1.0
20663,208302,3409,0.0
20664,208305,21493,0.0
20665,208305,134510,0.0
20666,208305,157914,1.0
20667,208305,134431,1.0
20668,208305,180033,1.0
20669,208305,106882,0.0
20670,208308,138969,1.0
20671,208308,143570,0.0
20672,208308,69797,1.0
20673,208308,269846,1.0
20674,208308,16078,0.0
20675,208308,256557,0.0
20676,208313,116166,1.0
20677,208313,262160,0.0
20678,208313,216112,0.0
20679,208313,185815,1.0
20680,208313,247218,1.0
20681,208313,220488,0.0
20682,208315,13776,0.0
20683,208315,196159,0.0
20684,208315,149830,1.0
20685,208315,164753,0.0
20686,208315,269993,1.0
20687,208315,186556,1.0
20688,208316,148670,1.0
20689,208316,252250,0.0
20690,208316,265278,1.0
20691,208316,73011,0.0
20692,208316,258686,1.0
20693,208316,262191,0.0
20694,208321,1731,0.0
20695,208321,23323,0.0
20696,208321,18173,0.0
20697,208321,108780,1.0
20698,208321,238389,1.0
20699,208321,210679,1.0
20700,208322,24418,0.0
20701,208322,18067,1.0
20702,208322,264861,1.0
20703,208322,211030,0.0
20704,208322,39647,0.0
20705,208322,135086,1.0
20706,208323,79901,0.0
20707,208323,10445,1.0
20708,208323,25235,1.0
20709,208323,250851,0.0
20710,208323,37562,0.0
20711,208323,115656,1.0
20712,208326,105306,0.0
20713,208326,126084,1.0
20714,208326,283045,1.0
20715,208326,159653,0.0
20716,208326,169986,0.0
20717,208326,257145,1.0
20718,208327,114768,0.0
20719,208327,108780,1.0
20720,208327,207677,1.0
20721,208327,169945,0.0
20722,208327,108120,1.0
20723,208327,221618,0.0
20724,208329,223817,0.0
20725,208329,88272,1.0
20726,208329,51468,0.0
20727,208329,180370,0.0
20728,208329,227594,1.0
20729,208329,12647,1.0
20730,208330,276415,0.0
20731,208330,108142,0.0
20732,208330,133302,1.0
20733,208330,99246,1.0
20734,208330,140101,0.0
20735,208330,167873,1.0
20736,208335,163423,0.0
20737,208335,144326,1.0
20738,208335,74024,0.0
20739,208335,135457,0.0
20740,208335,36186,1.0
20741,208335,114185,1.0
20742,208336,33195,0.0
20743,208336,61277,1.0
20744,208336,75915,0.0
20745,208336,290591,1.0
20746,208336,15139,0.0
20747,208336,118162,1.0
20748,208339,291128,1.0
20749,208339,278152,1.0
20750,208339,56483,0.0
20751,208339,63532,0.0
20752,208339,117482,1.0
20753,208339,264496,0.0
20754,208340,152786,1.0
20755,208340,161719,1.0
20756,208340,74622,0.0
20757,208340,76693,0.0
20758,208340,266340,0.0
20759,208340,67333,1.0
20760,208341,29651,0.0
20761,208341,128985,0.0
20762,208341,286878,1.0
20763,208341,263249,1.0
20764,208341,263828,1.0
20765,208341,139135,0.0
20766,208347,106320,1.0
20767,208347,13393,0.0
20768,208347,3455,1.0
20769,208347,52044,1.0
20770,208347,235282,0.0
20771,208347,50628,0.0
20772,208350,47697,1.0
20773,208350,33233,1.0
20774,208350,161067,0.0
20775,208350,26762,0.0
20776,208350,83677,0.0
20777,208350,182000,1.0
20778,208361,70268,1.0
20779,208361,271628,1.0
20780,208361,175928,0.0
20781,208361,99025,0.0
20782,208361,36109,1.0
20783,208361,32369,0.0
20784,208362,58173,0.0
20785,208362,137820,0.0
20786,208362,235019,1.0
20787,208362,40735,1.0
20788,208362,260082,1.0
20789,208362,150155,0.0
20790,208363,78646,1.0
20791,208363,232205,1.0
20792,208363,167873,0.0
20793,208363,39046,1.0
20794,208363,136333,0.0
20795,208363,120521,0.0
20796,208364,98408,1.0
20797,208364,76280,0.0
20798,208364,197923,1.0
20799,208364,47730,0.0
20800,208364,17912,1.0
20801,208364,9285,0.0
20802,208365,124388,1.0
20803,208365,225319,0.0
20804,208365,32946,0.0
20805,208365,153431,0.0
20806,208365,260655,1.0
20807,208365,143362,1.0
20808,208367,276867,0.0
20809,208367,119023,0.0
20810,208367,83900,0.0
20811,208367,133906,1.0
20812,208367,225329,1.0
20813,208367,87671,1.0
20814,208370,120535,0.0
20815,208370,120246,1.0
20816,208370,224515,0.0
20817,208370,72334,1.0
20818,208370,262757,0.0
20819,208370,77794,1.0
20820,208372,9838,1.0
20821,208372,177214,1.0
20822,208372,118642,0.0
20823,208372,212165,0.0
20824,208372,12827,0.0
20825,208372,251810,1.0
20826,208373,156304,1.0
20827,208373,280184,1.0
20828,208373,12281,0.0
20829,208373,154943,1.0
20830,208373,239877,0.0
20831,208373,290841,0.0
20832,208376,98945,0.0
20833,208376,178269,0.0
20834,208376,80649,0.0
20835,208376,2535,1.0
20836,208376,172882,1.0
20837,208376,91901,1.0
20838,208378,242111,1.0
20839,208378,246135,0.0
20840,208378,17312,1.0
20841,208378,161075,1.0
20842,208378,92768,0.0
20843,208378,246893,0.0
20844,208383,3472,0.0
20845,208383,294251,1.0
20846,208383,152401,1.0
20847,208383,61104,1.0
20848,208383,174044,0.0
20849,208383,77055,0.0
20850,208384,291338,1.0
20851,208384,52399,0.0
20852,208384,175928,1.0
20853,208384,76703,0.0
20854,208384,78278,1.0
20855,208384,102133,0.0
20856,208385,89668,0.0
20857,208385,10976,0.0
20858,208385,185456,0.0
20859,208385,183243,1.0
20860,208385,226120,1.0
20861,208385,74542,1.0
20862,208393,67942,1.0
20863,208393,247103,0.0
20864,208393,211093,1.0
20865,208393,176216,0.0
20866,208393,29894,1.0
20867,208393,74551,0.0
20868,208394,235123,0.0
20869,208394,124080,0.0
20870,208394,151092,0.0
20871,208394,85006,1.0
20872,208394,292483,1.0
20873,208394,132011,1.0
20874,208395,96386,1.0
20875,208395,65494,1.0
20876,208395,219739,0.0
20877,208395,69111,0.0
20878,208395,133594,0.0
20879,208395,195384,1.0
20880,208397,65150,0.0
20881,208397,52572,0.0
20882,208397,201449,1.0
20883,208397,220523,1.0
20884,208397,185349,1.0
20885,208397,78150,0.0
20886,208399,169310,1.0
20887,208399,26325,0.0
20888,208399,182307,0.0
20889,208399,207491,0.0
20890,208399,264826,1.0
20891,208399,66741,1.0
20892,208400,286777,1.0
20893,208400,143570,0.0
20894,208400,124029,0.0
20895,208400,115763,0.0
20896,208400,210744,1.0
20897,208400,85437,1.0
20898,208402,172380,0.0
20899,208402,240074,1.0
20900,208402,136273,0.0
20901,208402,87379,1.0
20902,208402,146322,0.0
20903,208402,26902,1.0
20904,208404,201032,1.0
20905,208404,182596,1.0
20906,208404,294196,1.0
20907,208404,246194,0.0
20908,208404,210179,0.0
20909,208404,242555,0.0
20910,208406,64590,1.0
20911,208406,249886,0.0
20912,208406,46225,1.0
20913,208406,191053,0.0
20914,208406,176344,1.0
20915,208406,102349,0.0
20916,208408,48819,1.0
20917,208408,166592,1.0
20918,208408,108161,1.0
20919,208408,162149,0.0
20920,208408,232937,0.0
20921,208408,235471,0.0
20922,208419,228397,1.0
20923,208419,150712,1.0
20924,208419,197751,0.0
20925,208419,129903,0.0
20926,208419,196195,0.0
20927,208419,281016,1.0
20928,208420,53588,0.0
20929,208420,224197,1.0
20930,208420,92352,0.0
20931,208420,291070,1.0
20932,208420,267482,0.0
20933,208420,220034,1.0
20934,208421,177409,0.0
20935,208421,87090,1.0
20936,208421,254614,0.0
20937,208421,213019,0.0
20938,208421,268388,1.0
20939,208421,281016,1.0
20940,208423,242156,1.0
20941,208423,181901,1.0
20942,208423,76484,1.0
20943,208423,56352,0.0
20944,208423,36641,0.0
20945,208423,257693,0.0
20946,208427,37333,1.0
20947,208427,100196,1.0
20948,208427,85777,0.0
20949,208427,52617,0.0
20950,208427,294698,0.0
20951,208427,74331,1.0
20952,208430,1214,0.0
20953,208430,201735,1.0
20954,208430,224585,0.0
20955,208430,283271,1.0
20956,208430,143465,0.0
20957,208430,121258,1.0
20958,208431,45712,1.0
20959,208431,262914,0.0
20960,208431,116227,0.0
20961,208431,200346,0.0
20962,208431,43473,1.0
20963,208431,287257,1.0
20964,208432,95141,1.0
20965,208432,74610,0.0
20966,208432,163770,1.0
20967,208432,3307,0.0
20968,208432,219052,1.0
20969,208432,188093,0.0
20970,208434,249919,1.0
20971,208434,76685,1.0
20972,208434,205419,1.0
20973,208434,293600,0.0
20974,208434,165376,0.0
20975,208434,24434,0.0
20976,208441,182406,1.0
20977,208441,193711,1.0
20978,208441,161958,0.0
20979,208441,92417,0.0
20980,208441,284199,0.0
20981,208441,100884,1.0
20982,208443,9783,1.0
20983,208443,74021,0.0
20984,208443,74024,0.0
